"ASSET","BKCLASS","DEP","DEPDOM","EQ","MUTUAL","NETINC","ROA","ROAPTX","ROAPTXQ","ROAQ","ROE","STNAME","TRUST"
107237,"NM",104028,104028,-1975,0,-4535,-15.7773429006306,-15.7773429006306,-15.78,-15.78,-6201.71,"Oklahoma",1
45128,"SM",41151,41151,3904,0,5,0.0109554463906186,0.0416306962843508,-2.37,-2.39,0.12,"Missouri",1
172282,"NM",150217,150217,12045,0,990,0.753007183696987,1.17058389465623,1.85,1.2,11.37,"Nebraska",1
240125,"NM",219014,219014,20162,0,1340,1.1438929065835,1.77474130805007,1.96,1.26,13.84,"Texas",0
10862712,"N",7212450,6285244,784592,0,69963,0.859216138642288,1.2293165853659,0.2,0.28,11.53,"Illinois",1
57684,"NM",49101,49101,4946,0,835,1.96003626744601,3.15014212085334,3.06,1.9,22.87,"Missouri",0
44084,"NM",39989,39989,3817,0,363,0.740529182561864,0.950651788082172,1,0.76,9.31,"Illinois",1
165082,"SI",144595,144595,12451,0,499,0.593561228596407,1.23708151851756,1.33,0.8,8.2,"Connecticut",0
59932,"SI",53411,53411,5978,0,80,0.524878416835475,0.793878605463656,0.79,0.52,5.35,"Connecticut",1
113711,"NM",101863,101863,8069,0,1239,1.46064360112469,2.37074599020319,2.62,1.6,21.55,"Missouri",1
294777,"SI",257036,257036,-3716,0,-8009,-5.24504490934632,-5.24242533391401,-8.12,-8.12,-1610.39,"Connecticut",1
285015,"NM",259056,259056,14974,0,-8347,-3.01555864967135,-3.01555864967135,-4.66,-4.66,-45.08,"Georgia",0
942928,"N",762229,762229,64186,0,4531,0.477968207888216,0.743377170820626,1.21,0.77,7.35,"Connecticut",0
523850,"SI",506022,506022,9018,0,-6297,-1.4979235060422,-1.62114478222608,0.02,0.02,-76.25,"Connecticut",1
2792550,"SI",1980840,1980840,386683,0,32683,1.23245812704376,1.80420888805828,1.13,0.8,8.75,"Connecticut",1
9033198,"SI",5465816,5465816,1317490,0,17580,0.779008728010687,1.19306205875766,1.19,0.78,5.37,"Connecticut",1
117059,"NM",99015,99015,13198,0,391,1.31842934938378,2.06025660479153,2.06,1.32,11.99,"West Virginia",0
17719,"NM",16328,16328,1238,0,37,0.830644029746036,1.27964080258173,1.28,0.83,12.06,"Montana",0
247537,"NM",199403,199403,32437,0,47,0.0435129451011675,0.0509194038417918,0.11,0.08,0.3,"Arkansas",1
11430,"NM",9401,9401,1566,0,-205,-1.72480522321504,-1.72480522321504,-0.32,-0.32,-12.52,"Washington",0
279310,"NM",243453,243453,22601,0,879,1.20315571729947,1.73150396175635,1.73,1.2,15.87,"Wyoming",1
4382,"NM",4126,4126,218,0,-157,-2.84585266821346,-2.84585266821346,-8.82,-8.82,-47.37,"Kansas",0
531883,"SM",442730,442730,56236,0,2906,0.683524662102861,1.10714060031596,0.42,0.32,7.05,"Oklahoma",0
321908,"NM",266636,266636,26626,0,811,1.0180912045268,1.61689453937179,1.62,1.02,13.14,"Georgia",1
17236,"NM",15369,15369,1624,0,98,1.10753235011584,1.59349042210544,1.66,1.16,12.69,"Kansas",0
91694,"N",77170,77170,6456,0,352,1.51727407918274,1.95693872712774,1.96,1.52,22.42,"Illinois",0
12362,"NM",9960,9960,2234,0,189,1.91262936187169,2.42873569761485,4.02,2.91,11.87,"Arkansas",0
1040623,"N",936624,936624,54193,0,4928,1.11846803771803,1.65137448101388,1.69,1.11,18.79,"New Jersey",1
98222,"NM",91679,91679,5953,0,422,0.540953598769364,0.802457234193417,-1.07,-0.53,4.32,"Wisconsin",0
74175,"NM",68076,68076,5061,0,125,0.716358035746266,0.750743221462087,0.75,0.72,10.24,"Iowa",1
9157,"NM",8968,8968,77,0,-699,-29.8430995837336,-29.8430995837336,-29.84,-29.84,-710.55,"Texas",0
35202,"NM",32553,32553,2369,0,394,1.48359913580073,2.06348306197664,1.63,1.17,24.13,"Michigan",0
60640,"NM",48751,48751,5402,0,467,1.46034095469399,2.37969907178185,2.17,1.38,17.88,"Montana",0
431325,"NM",375533,375533,38060,0,1823,1.67377462344662,2.45786871473757,2.46,1.67,18.38,"Georgia",1
6191049,"NM",4821521,4821521,467440,0,-65433,-4.19099338017694,-7.57437843533973,-7.57,-4.19,-52.59,"Maryland",1
662309,"SB",490863,490863,59400,0,4688,0.682754705516885,1.06039612006579,0.51,0.34,7.61,"New York",0
2093569,"SB",1862588,1862588,121703,1,-3061,-0.288733089635857,-0.40918789377339,-0.35,-0.39,-4.97,"New York",0
270036,"SI",218463,218463,34870,0,2306,1.16432516461305,1.72528147765949,2.18,1.46,9.11,"New York",0
218884,"N",173096,173096,18659,0,480,0.286214726786679,0.347035356228848,-0.46,-0.38,3.47,"New York",0
319842,"SB",231056,231056,29230,0,-2835,-3.50295156103754,-5.48733964111736,-5.49,-3.5,-26.49,"New York",0
667225,"SI",459174,459174,46114,0,-1427,-0.275450579622493,-0.442805626947442,0.67,0.44,-3.56,"New York",0
2353076,"SI",1627267,1627267,208021,0,-6148,-0.326429423983744,-0.521182697759342,-4.04,-2.53,-3.87,"New York",0
1459617,"SB",1141265,1141265,202206,0,-8002,-0.557995400477804,-0.878413904001361,-0.15,-0.33,-3.89,"New York",0
5845763,"N",4547552,4547552,342892,0,76784,1.32349751385722,2.13811795564725,2.82,1.71,21.18,"New York",0
4106674,"SI",2644134,2644134,318484,0,22972,0.750805538277123,0.920204158549208,0.1,0.56,9.81,"New York",1
1358880,"SI",1137568,1137568,116102,0,7937,0.751248514526757,1.08177135851409,1.46,1.01,9.29,"New York",0
3126842,"SI",2844145,2844145,267013,1,-3663,-0.471500100481782,-0.156008223255233,-0.16,-0.47,-5.45,"New York",0
415442,"SI",406669,406669,6108,1,725,0.171837432781937,0.174207604268584,0.37,0.36,14.19,"New York",0
329783,"NM",297467,297467,8616,0,-5910,-6.9198682766191,-8.26871569703622,-8.27,-6.92,-204.3,"Texas",1
24850,"NM",22804,22804,1752,0,66,0.538680233428102,0.661107559207216,0.57,0.49,7.56,"Illinois",0
28063,"NM",25475,25475,2269,0,95,1.38041267073525,2.13600697471665,2.14,1.38,17.11,"Oklahoma",0
108000,"NM",95275,95275,9347,0,-98,-0.0870673065817553,-0.128824076064842,-1.14,-0.76,-1.04,"Missouri",0
643495,"SB",594585,594585,44821,1,1098,0.683082737463402,0.905177944452869,0.91,0.68,9.87,"Massachusetts",0
96424,"NM",79342,79342,15474,0,417,1.70296180587461,1.79689015487968,1.8,1.7,10.89,"Kansas",1
1012885,"NM",889378,889378,35961,0,-6605,-0.608481298850086,-0.608481298850086,-1.33,-1.33,-14.7,"Florida",0
92300,"SI",78924,78924,11955,1,-115,-0.498761228904298,-0.498761228904298,-0.5,-0.5,-3.83,"Pennsylvania",0
378834,"NM",315597,315597,45329,0,6699,2.30325981817408,2.30566656824532,1.68,1.68,20.09,"Minnesota",0
82336,"NM",75214,75214,6393,0,187,0.899189767508956,0.899189767508956,0.9,0.9,11.79,"Illinois",0
311959,"SM",275149,275149,29710,0,1511,1.96975622474254,2.07013427193325,2.07,1.97,21.27,"Minnesota",0
218839,"NM",150591,150591,16764,0,102,0.185070943861814,0.11793736618645,0.12,0.19,2.4,"Illinois",0
323219,"NM",283725,283725,28639,0,596,0.721229842094834,0.943891404083843,0.94,0.72,8.46,"Missouri",1
91093,"NM",71783,71783,19124,0,-87,-0.398849296856196,-0.398849296856196,-0.4,-0.4,-1.82,"Georgia",0
74220,"NM",63138,63138,10939,0,300,1.65124359283085,1.66775602875916,1.67,1.65,11.07,"Kentucky",1
1682127,"SM",1320967,1320967,172348,0,3266,0.78633567215629,1.01963612112121,1.02,0.79,7.68,"Connecticut",1
1551293,"SM",1120308,1120308,158250,0,2962,0.794304179348628,1.08794465078237,1.09,0.79,7.54,"Arkansas",1
670575,"SM",590530,590530,55920,0,1518,0.924549202325077,1.26013985481593,1.26,0.92,10.99,"California",0
292765,"NM",268559,268559,22924,0,694,0.988854019356746,1.27952580602645,1.28,0.99,12.24,"Florida",0
11558102,"SB",9598637,9598637,1098617,0,8378,0.290595445346495,0.367701398438552,0.37,0.29,3.06,"Pennsylvania",0
196679,"NM",171092,171092,18692,0,639,0.653494508191692,0.956208709169377,0.98,0.67,7.09,"Georgia",0
326101,"NM",291102,291102,34109,0,6184,1.91057495824479,1.91057495824479,1.98,1.98,18.84,"Louisiana",0
214847,"N",182447,182447,27147,0,1032,1.94780836170348,2.09313902434996,2.09,1.95,15.33,"Texas",0
245549,"NM",211948,211948,23627,0,1789,2.90133004656481,3.05377556047039,3.05,2.9,31.35,"Iowa",1
164999,"N",141519,141519,22967,0,-33,-0.0424724090221693,-0.0630650921844332,-0.12,-0.08,-0.44,"Texas",1
88707,"NM",75976,75976,10181,0,503,2.28929028587683,2.28929028587683,2.29,2.29,19.62,"Minnesota",0
158919,"NM",134661,134661,19713,0,587,1.50013736351497,2.0470358231269,2.05,1.5,11.98,"New Mexico",0
357066,"NM",318253,318253,31125,0,784,0.885273020344906,1.16192083920269,1.16,0.89,10.14,"Missouri",0
584582,"NM",510235,510235,37658,0,613,0.421842567734377,0.578743229142922,0.58,0.42,6.5,"Minnesota",0
1935302,"SM",1604950,1604950,199238,0,8254,1.70917915035429,2.07031416831139,2.07,1.71,16.79,"Tennessee",0
557268,"NM",504187,504187,42677,0,920,0.661922290682814,0.715883346988478,0.72,0.66,8.57,"Indiana",1
366071,"NM",298707,298707,29163,0,1292,1.42778207536744,1.4454635871367,1.45,1.43,17.68,"Tennessee",1
204495,"NM",188092,188092,16167,0,1151,1.10143013669791,1.11865493466538,0.82,0.81,9.08,"Illinois",0
248255,"NM",197879,197879,24201,0,149,0.242871754748428,0.536273874578744,0.54,0.24,2.38,"Alabama",0
105004,"NM",82467,82467,16019,0,312,1.18943801912822,1.50585903062708,1.51,1.19,7.88,"Washington",0
346679,"SM",308551,308551,34724,0,651,0.174424679886503,0.268737256414997,1.12,0.73,3.33,"Virginia",0
1639951,"SI",1419027,1419027,192774,0,2608,0.640004908013098,0.870681523631316,0.87,0.64,5.44,"Massachusetts",1
198617,"SB",167684,167684,18013,1,-1,-0.00201119228506639,-0.0482686148415935,-0.05,0,-0.02,"Illinois",0
242900,"NM",194466,194466,23245,0,-901,-1.5334636749091,-1.47219320621129,-1.47,-1.53,-14.64,"Mississippi",0
194022,"NM",168154,168154,22622,0,985,2.07314955616709,2.27730743124142,2.28,2.07,17.79,"Alabama",0
15527,"NM",12412,12412,2364,0,12,0.312398307842499,0.390497884803124,0.39,0.31,2.04,"Kansas",0
1502193,"NM",1150782,1150782,248497,0,3086,0.299678479729773,0.48379720868883,1.38,0.85,2.59,"Illinois",0
1129487,"NM",894909,894909,85047,0,3163,1.11712852408268,1.34599329917138,1.35,1.12,14.88,"Kansas",1
1134497,"SM",967963,967963,112860,0,3349,1.21045914045293,1.21045914045293,1.21,1.21,12.04,"Mississippi",1
2366359,"SI",1806026,1806026,248057,0,3091,0.526269080393306,0.620081524035076,0.62,0.53,5.02,"Massachusetts",1
85323,"SM",74706,74706,10486,0,239,1.11648331114381,1.44348679139514,1.44,1.12,9.17,"Michigan",0
2699359,"N",1820252,1820252,358304,0,21975,3.24826080393162,4.58407572475664,4.58,3.25,24.98,"New York",1
653980,"NM",564279,564279,80695,0,9845,1.53497577560322,2.08862727170958,2.75,2.01,12.57,"Wisconsin",0
210389,"NM",174793,174793,21651,0,-64,-0.0612181454409222,-0.200872039728026,-0.82,-0.48,-0.6,"Georgia",0
383132,"NM",347720,347720,2452,0,-19373,-6.53035129368101,-6.52832878256956,-5.84,-5.84,-192.86,"Louisiana",0
49509,"NM",44204,44204,3927,0,344,1.38040810320958,2.25118879622261,2.18,1.32,17.37,"Wisconsin",0
137701,"SM",112277,112277,13522,0,1206,0.880576069067539,1.09305337926543,0.99,0.84,9.38,"Arkansas",1
27983,"NM",24511,24511,2230,0,152,1.11958163002247,1.7014694508894,2.07,1.37,13.77,"Montana",0
52562,"NM",48715,48715,3510,0,482,0.995061850732465,1.20976399279922,1.08,0.91,14.64,"Wisconsin",0
20440,"NM",20036,20036,304,0,-1346,-7.41364811831289,-9.96931879208493,-13.97,-13.12,-142.71,"Texas",0
13894,"N",12528,12528,1239,0,24,0.364013246037565,0.409514901792261,-0.5,-0.26,3.89,"Colorado",0
51137,"N",45766,45766,5188,0,712,1.34699499038942,1.84076703040576,2.1,1.51,13.83,"Florida",0
197276,"NM",166195,166195,28519,0,940,0.548103677892297,0.847228344656922,1.42,0.92,4.56,"Illinois",1
37128,"NM",34966,34966,1870,0,170,0.929935725030769,0.929935725030769,1.58,1.58,16.33,"Texas",0
90176,"N",66599,66599,16494,0,70,0.144956547549199,0.165664625770513,0.33,0.29,1.27,"Texas",1
120630,"NM",101272,101272,8435,0,652,0.72350388938824,1.33936993020185,1.83,0.99,8.32,"Rhode Island",1
412205,"NM",358720,358720,33330,0,5631,1.4197439972891,1.98501944426515,2.09,1.38,18.02,"Missouri",1
99461,"NM",94591,94591,1271,0,-4076,-3.95839605325771,-3.95839605325771,-1.27,-1.27,-108.4,"Georgia",0
309925,"SM",263820,263820,27239,0,2869,1.2113942201877,1.76578969286335,1.15,0.84,14.55,"Colorado",0
771064,"N",636367,636367,70416,0,3800,0.663056625688088,1.00261141347467,-1.17,-0.77,7.2,"Louisiana",1
82310,"NM",72594,72594,6207,0,485,1.13672319032496,1.63828764956113,1.35,0.96,15.68,"Georgia",0
129363,"NM",117580,117580,9252,0,1566,1.73402109030963,2.30095518880166,2.32,1.79,24.28,"Georgia",1
757574,"NM",611681,611681,-3228,0,-5700,-2.93951180897299,-2.91578943297075,-2.92,-2.94,0,"Alabama",1
47049,"NM",39096,39096,4595,0,266,1.13405431523299,1.63713104153936,1.56,1.09,11.46,"Wisconsin",0
184083,"NM",168125,168125,8284,0,-698,-0.758396140654595,-0.644310761329764,0.1,-0.14,-29.08,"Texas",1
65566,"NM",56603,56603,8027,0,10,0.0602083207899332,0.204708290685773,0.2,0.06,0.5,"Illinois",1
19934,"N",17688,17688,1327,0,9,0.173197661831565,0.192441846479517,0.19,0.17,2.72,"Illinois",0
52271,"NM",48033,48033,3704,0,184,0.491273404489657,0.355105232593067,0.16,1.04,6.87,"Georgia",0
79174,"NM",70255,70255,8062,0,1008,1.30169323429445,1.69297602198415,1.34,1.31,12.99,"Washington",0
11349,"NM",9951,9951,1331,0,34,1.15249353840939,1.42366848862336,1.42,1.15,10.24,"Minnesota",0
26677,"SB",23161,23161,1727,0,190,0.872721322205858,1.31367525342566,1.11,0.65,15.49,"Georgia",0
85432,"N",79283,79283,5359,0,633,0.998596605396579,1.39771973519964,2.06,1.39,16.51,"Colorado",0
103826,"NM",93553,93553,6953,0,-680,-0.651977986155056,-0.988513681949798,-4.03,-2.66,-9,"New Hampshire",0
9370,"NM",9397,9397,-83,0,-273,-5.5465258025193,-5.5465258025193,15.61,15.61,0,"Oklahoma",0
112573,"NM",101667,101667,10246,0,393,1.39770605494799,2.24059749266471,2.24,1.4,15.63,"Illinois",0
299964,"NM",255650,255650,22407,0,2004,0.801853793070333,0.924692672547675,0.13,0.11,9.95,"Texas",1
84558,"NM",69869,69869,14235,0,436,1.01875109527426,1.72206320462644,1.98,1.18,6.2,"Colorado",0
5185804,"NM",2748013,2748013,450199,0,11485,0.865189892608352,1.21744308702164,1.22,0.87,10.28,"Michigan",0
775833,"N",634168,634168,121983,0,2000,1.01602654877372,1.91165395151775,1.91,1.02,6.61,"Massachusetts",0
137645,"NM",117204,117204,11348,0,1366,1.96648151924854,2.95979941696559,3.48,2.31,23.74,"Texas",0
20254,"NM",20902,20902,-803,0,-1950,-16.5049091524659,-16.5049091524659,-20.74,-20.74,-1666.67,"Texas",1
51695,"NM",47213,47213,4299,0,174,0.417905914777487,0.624457114035325,0,0.02,5.59,"Texas",0
1566192,"SM",1233810,1233810,177510,0,4008,0.246304389453944,0.318573342048215,-3.62,-2.53,2.02,"New Jersey",1
58150,"N",50938,50938,6262,0,346,0.794978071498117,1.20395522966767,1.33,0.87,7.54,"Illinois",1
22911,"NM",20159,20159,1304,0,33,0.151819068475,0.0414052004931819,-3,-1.58,2.49,"Illinois",0
174114,"NM",149920,149920,19395,0,1071,1.16991217466028,1.87775819630347,1.35,0.83,10.76,"Illinois",1
9264,"NM",9199,9199,17,0,-281,-5.90749824807288,-5.90749824807288,-1.78,-1.78,-452.01,"Missouri",0
36157,"NM",33458,33458,2298,0,-121,-0.326502857574596,-0.226663140795588,-0.71,-0.91,-5.21,"Illinois",0
146860,"SI",132910,132910,6456,1,-764,-2.06918498757541,-2.24251985564456,-2.24,-2.07,-44.7,"Washington",0
19157,"SM",16090,16090,2978,0,68,1.44780965561292,1.44780965561292,1.45,1.45,9.33,"Oklahoma",0
345851,"N",307781,307781,25228,0,4651,1.99573197263148,1.99573197263148,2.15,2.15,27.35,"Georgia",0
81825,"NM",74063,74063,6628,0,11,0.0572614701882471,0.0572614701882471,0.06,0.06,0.67,"Connecticut",0
2209230,"SM",1652982,1652982,267800,0,6325,1.14426747998606,1.7998920408508,1.8,1.14,9.58,"North Carolina",0
401331,"NM",334499,334499,50293,0,2915,0.916807002190249,1.39864176286108,1.23,0.91,8.04,"North Carolina",0
183833,"NM",163267,163267,15260,0,-94,-0.052508510288875,-0.052508510288875,-3.43,-2.27,-0.6,"North Carolina",0
21470,"NM",19199,19199,1999,0,70,0.645825965279165,-0.442852090477142,-1.06,0.82,7.14,"Minnesota",0
41470,"NM",39228,39228,1949,0,-113,-1.09312083580213,-1.09312083580213,-1.09,-1.09,-24.61,"Montana",0
14602,"NM",11576,11576,1346,0,74,0.983889910696481,1.58220134287677,0.91,0.65,11.27,"Nebraska",0
62464,"NM",54895,54895,7015,0,724,1.52790775342878,1.97108541671613,1.66,1.16,14.08,"Pennsylvania",0
5695,"NM",5444,5444,222,0,3,0.053069166814081,0.0707588890854414,-1.07,-0.93,1.2,"Texas",0
26666,"N",22754,22754,3773,0,128,1.00566998834575,1.06852436261736,1.43,1.49,6.9,"Pennsylvania",0
7104,"N",5910,5910,1140,0,51,1.01584761904762,1.07560336134454,1.2,1.14,6.31,"New York",0
43790,"N",38794,38794,4543,0,227,0.680541898781852,0.944364308882306,1.07,0.81,6.81,"Kansas",0
40625,"N",35288,35288,5006,0,59,0.189137619090554,0.298132179244432,-2.98,-1.73,1.6,"Minnesota",0
38230,"N",31445,31445,6642,0,477,2.49220641251154,2.92063602640241,2.68,1.84,14.76,"New Jersey",0
41112,"N",36266,36266,3977,0,-143,-1.32531655834752,-1.94626907169916,-1.95,-1.33,-14.13,"South Dakota",0
22546,"N",20680,20680,1765,0,100,1.8019641409136,1.8019641409136,1.8,1.8,22.86,"Oklahoma",0
17113,"N",17600,17600,-566,0,-17,-0.2009931425869,-0.2009931425869,-0.23,-0.23,0,"Oklahoma",0
15555,"N",15010,15010,286,0,-137,-1.64508575659935,-2.64174355074349,-0.68,-0.48,-266.88,"Minnesota",0
24155,"NM",22157,22157,1267,0,-84,-0.63495263051804,-0.63495263051804,0.02,0.02,-12.27,"Nebraska",1
18948,"N",19248,19248,-558,0,-1606,-15.797239253746,-15.797239253746,-31.55,-31.55,-1911.9,"Iowa",0
5980,"N",5065,5065,415,0,2,0.131308986458761,0.196963479688141,0.2,0.13,1.93,"Kansas",0
41811,"N",32314,32314,6168,0,229,0.691313906625006,1.0414991169678,1.94,1.23,5.06,"Missouri",0
52033,"N",55294,55294,-4314,0,-223,-1.58360999165587,-1.58360999165587,-1.58,-1.58,0,"Texas",0
10505,"NM",9246,9246,1207,0,60,0.698565721396293,0.884849913768638,0.74,0.56,6.82,"Missouri",0
21176,"NM",18917,18917,2132,0,101,0.932996674467298,1.54267766966375,1.14,0.36,9.67,"Kansas",0
5928,"NM",5302,5302,570,0,-15,-0.24329321698511,-0.24329321698511,-3.95,-3.49,-2.52,"Kansas",0
15729,"NM",14342,14342,1274,0,100,0.60960741282614,0.816873933187028,1.11,0.66,7.2,"Kansas",0
9647,"NM",9088,9088,455,0,-281,-3.785851206265,-3.61070506504989,-12.84,-13.21,-57.71,"Iowa",0
35045,"N",30961,30961,3479,0,144,0.849891796183355,1.02695258705489,1.35,1.04,8.36,"Virginia",1
27881,"SM",24871,24871,2871,0,61,0.432189880144064,0.474700360158234,0.68,0.61,4.26,"Pennsylvania",0
23821,"N",22368,22368,1149,0,-169,-0.714370255144311,-1.1539827198485,-5.73,-5.13,-14.49,"Oklahoma",0
15630,"NM",14900,14900,480,0,-113,-0.70399720893142,-0.70399720893142,0.49,0.49,-21.47,"Texas",0
5073,"NM",5000,5000,20,0,-395,-29.57416939635,-29.57416939635,-29.57,-29.57,-652.89,"Iowa",0
25180,"NM",21577,21577,3341,0,11,0.0880105612673521,0.27203264391727,0.55,0.18,0.78,"North Dakota",0
9417,"NM",8750,8750,524,0,1,0.041474415469957,0.041474415469957,0.04,0.04,0.76,"Kansas",0
31472,"NM",28437,28437,2752,0,81,1.03784614891811,1.39660778064289,1.4,1.04,11.95,"Wisconsin",0
112074,"NM",99900,99900,2550,0,-2048,-2.2170966458538,-2.2170966458538,-8,-7.85,-64.94,"Texas",1
128302,"NM",112713,112713,14151,0,419,0.633651587405609,1.10095072943027,0.96,0.47,6,"Mississippi",1
8385,"NM",7340,7340,1030,0,33,0.778516101128455,0.82569889513624,1.09,1.05,6.52,"Kansas",0
51189,"NM",47369,47369,3234,0,-752,-1.91622657015218,-3.82735679304331,-13.36,-7.32,-25.43,"Ohio",0
8363,"NM",7614,7614,638,0,14,0.683301811969984,1.26898907937283,1.27,0.68,8.7,"Nebraska",0
5010,"NM",4596,4596,250,0,-222,-5.68833669645431,-5.68833669645431,-11.92,-11.92,-73.22,"Nebraska",0
16920,"NM",15393,15393,1056,0,-34,-0.205049030841787,-0.199018176993499,-1.64,-1.55,-3.17,"Iowa",0
25770,"SM",22373,22373,2633,0,190,0.990312933679952,1.03722249369637,-1.7,-0.72,9.75,"Indiana",1
149828,"N",144488,144488,3647,0,-883,-0.625880698491365,-0.625880698491365,-0.17,-0.17,-21.12,"Texas",1
43311,"NM",33959,33959,3659,0,540,1.34516413493491,1.94550590626697,2.16,1.47,15,"Alabama",0
949,"N",0,0,703,0,-200,-19.4439043359907,-32.0824421543846,-36.96,-22.59,-25.2,"Florida",0
3144,"N",1575,1575,1560,0,-51,-6.7083196317001,-6.7083196317001,-6.71,-6.71,-12.87,"Texas",0
14733,"N",12820,12820,1802,0,131,1.75622835437382,2.73488995642946,2.66,1.73,14.81,"Kansas",0
55669,"NM",50880,50880,4516,0,402,1.43468097382243,1.98428512797331,2.11,1.65,17.3,"Washington",0
16307,"SM",14923,14923,1256,0,-394,-2.58252274455311,-2.58252274455311,-2.24,-2.24,-32.76,"Colorado",0
19726,"N",18017,18017,1567,0,62,0.624339157142138,0.946578722118725,1.09,0.73,7.91,"Texas",0
62113,"NM",58231,58231,2355,0,-118,-0.381389485932223,-0.381389485932223,-1.43,-1.12,-9.17,"Massachusetts",0
19898,"NM",17792,17792,1864,0,64,0.426389506558401,0.746181636477202,0.94,0.5,4.55,"Tennessee",0
36251,"NM",33123,33123,2850,0,166,0.416319733555371,0.416319733555371,-1.14,-1.14,7.44,"Massachusetts",0
39166,"NM",18614,18614,5939,0,-675,-6.3950734249171,-6.3950734249171,-6.4,-6.4,-45.46,"Maine",0
3178,"NM",0,0,3138,0,32,1.01574403250381,1.36490604367699,1.89,1.39,1.03,"Massachusetts",1
143435,"SM",554,554,10155,0,444,1.2400069820213,1.97730843079071,1.98,1.24,17.88,"Delaware",0
90341,"SI",83067,83067,6868,1,-331,-1.48211996887996,-1.44182063437869,-1.44,-1.48,-19.44,"Massachusetts",0
31277,"SI",28739,28739,2176,1,-222,-0.70594969313448,-0.769548764588037,-1.98,-1.71,-9.61,"Massachusetts",0
9474,"SM",8383,8383,1057,0,-164,-2.222787872627,-3.10377087092429,-0.28,2.34,-19.6,"Colorado",0
22277,"N",19916,19916,1975,0,65,0.379213477000492,0.630077777170049,0.49,0.26,4.46,"Texas",0
5769,"N",5896,5896,-172,0,-432,-6.94288193886407,-6.94288193886407,-14.83,-14.83,-1430.46,"Colorado",0
26465,"N",24893,24893,1463,0,160,1.21811952797868,1.21811952797868,1.05,1.05,23.13,"Texas",0
134878,"N",125230,125230,8618,0,1072,1.07615675940218,1.69253758988066,1.76,1.04,17.77,"Texas",0
84418,"SM",87015,87015,-3531,0,-3759,-16.8804414331984,-16.8804414331984,-16.88,-16.88,0,"Missouri",0
36625,"N",35817,35817,490,0,-2200,-6.74677124423539,-6.74677124423539,-3.71,-3.71,-174.75,"Texas",0
15301,"SM",14791,14791,389,0,-15,-0.392323536142806,-0.392323536142806,-0.39,-0.39,-15.13,"Texas",0
13769,"N",13718,13718,-13,0,-96,-2.67698420997595,-2.67698420997595,-2.68,-2.68,-1097.14,"Texas",0
10238,"N",0,0,8797,0,1126,14.3273922794293,17.6992918833803,25.6,25.87,18.36,"Illinois",1
71305,"NM",62725,62725,7306,0,641,1.76270005683172,2.97541569655527,3.41,2.01,18.43,"California",0
155900,"SB",169948,169948,-33600,1,-4614,-10.0554915373362,-10.0533121937001,-10.05,-10.06,0,"South Dakota",0
295753,"SB",319359,319359,-85594,1,-16125,-10.5429367227649,-10.8351967361029,-4.91,-4.92,0,"Minnesota",0
373862,"SL",315346,315346,23357,0,812,0.85764606784593,1.28118802992255,1.28,0.86,14.03,"Ohio",0
17086,"SL",16274,16274,640,1,-18,-0.417149478563152,-0.417149478563152,-0.42,-0.42,-11.12,"Ohio",0
193290,"SL",208155,208155,-31768,1,-3078,-3.04019517302345,-3.04019517302345,-1.9,-1.9,0,"Pennsylvania",0
65753,"SB",52651,52651,-1588,1,41,0.245008328789226,0.245008328789226,0.25,0.25,0,"Georgia",0
426899,"N",306929,306929,45203,0,2815,0.704646662878513,1.06235184271986,4.61,3.02,6.76,"Pennsylvania",0
954990,"SB",577794,577794,-99204,1,-27896,-2.62629043254898,-2.61715829274552,-6.92,-6.92,0,"North Dakota",0
320578,"SL",244476,244476,-819,1,-5471,-1.58721639495027,-1.58489547900079,-2.63,-2.63,-153.66,"Connecticut",0
147061,"SL",101026,101026,45345,0,1588,1.3929522136586,2.27977506504956,2.11,1.24,4.67,"North Carolina",0
1336198,"NM",912403,912403,230892,0,1812,0.530963338036403,0.517484136298172,0.52,0.53,3.15,"Ohio",0
1156687,"SI",855595,855595,185565,0,-6090,-0.683338351198828,-1.14720054230818,-5.4,-3.54,-4.5,"Pennsylvania",0
56897,"SL",41691,41691,13627,0,453,0.811758128333047,1.22928493606285,1.04,0.68,3.36,"Ohio",0
59061,"SL",60886,60886,-2115,1,-218,-1.47643961328118,-1.47643961328118,-1.48,-1.48,0,"Texas",0
1160926,"SL",1067681,1067681,34982,1,-7145,-1.21514535400356,-1.21514535400356,-1.51,-1.51,-37.06,"Illinois",0
4477793,"N",2466689,2466689,247833,0,9156,0.819535209592482,1.2478309695204,1.25,0.82,14.93,"Massachusetts",1
386363,"SI",318149,318149,-9935,0,-16473,-8.03137206465857,-8.03137206465857,-13.23,-13.23,0,"Massachusetts",1
524264,"SI",444234,444234,40485,0,4376,1.64389222287963,1.6656805567295,1.32,1.29,22.83,"Massachusetts",0
1038208,"SI",600776,600776,61978,0,-1372,-0.267023216617719,0.28084147345435,-0.96,-1.51,-4.08,"Massachusetts",0
99640,"SI",96637,96637,2233,1,-121,-0.157181285865996,-0.153284229191633,0.57,0.56,-7.3,"Massachusetts",0
247219,"SI",239998,239998,-7667,0,-3626,-5.72375690607735,-5.72375690607735,-5.72,-5.72,0,"Massachusetts",0
995577,"SM",864824,864824,69294,0,2603,1.05536511051331,1.14983305932222,1.15,1.06,15,"Tennessee",0
